"name","description","neighborhood_overview","host_name","host_location","host_about","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","amenities","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","n_host_verifications"
"Room with charming private rooftop in Williamsburg","Enjoy a bedroom in our charming little house with a private rooftop in Williamsburg (Brooklyn, NYC). Perfect if you are alone, a couple or two friends coming to visit NYC, or looking for a longer stay!<br /><br /><b>The space</b><br />One bedroom in our little house in the famous area of Williamsburg, in Brooklyn.<br /><br />THE BEDROOM<br />Your room has a comfortable full-size bed with clean bed sheets and is fully furnished (side table, large closet with hanging space and drawers). White/yellow walls and wood floor. There are two windows both facing the backyards of our neighbors garden. The room gets lots of sunlight even in winter. It has a decent size 10 feet by 13 feet long and is very quiet. Both our bedroom and yours are located on the 2nd floor of the house.<br /><br />THE HOUSE<br />It's a fully-furnished 2 floors house in the ideal Williamsburg area, and we have our own private deck! Perfect to experience in a typical Brooklynite life :)<br />The entrance on the street leve","This apartment is located on a great tree lined street in the heart of Williamsburg. Countless restaurants, bars, and shops right outside the door. There is a Key Food, and 3 other large, inexpensive grocery stores within a block. The house itself faces a low traffic street and a large interior garden block, so it remains super quiet at nighttime.","Matteo","Brooklyn, New York, United States","I am a French designer living in New York. Always looking to travel and discover new places!
Crazy about asian food and burgers, the rest is just details :) ","1.0","0.75","True","2.0","2.0","True","True","Brooklyn","Private room","2","1.0","1.0","1.0","[""Extra pillows and blankets"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Microwave"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Dryer"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker"", ""Patio or balcony""]","150.0","3","1125","3.0","3.0","1125.0","1125.0","3.0","1125.0","True","0","0","0","0","51","0","0","4.78","4.4","5.0","5.0","4.92","4.78","True","2","1","1","0","1.17","9"
"Queen room with balcony","A unique look at a Queen bedroom with a balcony.  The room has air conditioning and heating as well as an internet TV.  Plenty of space.<br /><br /><b>The space</b><br />A unique look at a Queen bedroom with a balcony.  The room has air conditioning and heating as well as an internet TV.  Plenty of space. <br /><br />Two shared bathrooms, a living room, and kitchen.<br /><br /><b>Guest access</b><br />You will have access to your room at anytime.  We provide the key code in advance for check in.<br /><br /><b>Other things to note</b><br />All I ask is for you to clean after yourself in every aspect of the word. Absolutely no drugs or smoking in the house.","The neighborhood is Caribbean flavored and if you are lucky might hear some good reggae vibes. The food is delicious and there is a cool bakery on Nostrand Avenue and Beverly Road for breakfast if you choose so. I’m close to prospect park, SUNY medical center, kings county hospital, Brooklyn museum, and other essential places","Jotham","New York, New York, United States","Easy going! ","1.0","1.0","True","4.0","4.0","True","True","Brooklyn","Private room","2","1.0","1.0","1.0","[""TV"", ""Security cameras on property"", ""Lock on bedroom door"", ""Free parking on premises"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker"", ""Patio or balcony""]","85.0","3","29","3.0","3.0","1125.0","1125.0","3.0","1125.0","True","17","47","77","77","15","13","0","4.87","4.73","5.0","5.0","4.87","4.87","True","5","1","4","0","0.31","4"
"2 BED Manhattan Condo with Balcony & Laundry","You’ll love my place because of the amazing views of Manhattan and the unbeatable location near many tourist destinations. My place is good for couples, business travelers, and families (with kids).<br /><br /><b>The space</b><br />Stay in luxury at this 2-bedroom high-rise near Times Square. You are just minutes from transportation, restaurants, and many popular NYC sights.<br /><br />Apartment includes:<br />- 2 Queen beds (accommodates 4 people) <br />-Convertible sofa bed in living room (accommodates 1 person) <br />-Closet with hangers <br />-Living room with cable TV<br />-Wireless internet<br />-Eating area<br />-A fully equipped kitchen with a refrigerator, coffee machine, plates, silverware, cups, wine glasses, mugs, and more<br />-A full bathroom with shower","Located in the heart of Manhattan, it's convenient to absolutely everything and everywhere; with all trains and buses to take you anywhere you want to go-- great restaurants and shopping abound. Times Square is minutes away, the Circle Line too and every and any tourist attraction you want to visit is literally minutes away with the means to get you there either by bus or subway.","Anthony","Paramus, New Jersey, United States","","","","True","1.0","1.0","True","True","Manhattan","Entire home/apt","6","1.0","2.0","3.0","[""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Washer"", ""Dedicated workspace"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""First aid kit"", ""Air conditioning"", ""Essentials""]","248.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","19","0","0","4.44","4.38","4.19","3.63","4.56","4.75","True","1","1","0","0","0.4","9"
"Large Room in Beautiful Plant Filled Artist Duplex","Come stay in our beautiful, unique, plant-filled apartment. A truly one-of-a-kind duplex with repurposed railway tracks, 3 bathrooms, 2 floors, an urban jungle, gym, laundry, incredible rooftop and magical halls set within a historical Brooklyn landmark. Our space is sacred and safe, heavily vetted and available to only the truly interested and open-minded humans.<br /><br /><b>The space</b><br />A unique, warm, inviting space for people curious about community in Brooklyn<br /><br /><b>Guest access</b><br />1 queen bed, all three bathrooms, 2 living rooms, the desk for work. In the building: bike storage room, laundry, gym and common space in the basement as well as the rooftop with incredible views.<br /><br /><b>Other things to note</b><br />There are 5 other wonderful people (3 females 2 males) living in the apartment. All in our later 20’s-mid 30’s, we work in a variety of fields: fashion, art, event production, restaurant industry. We keep it quiet and chill mon-fri and sometimes","Super hip, trendy, close to two subway stations, bars, cafes and restaurants all blocks away","Sasha","New York, New York, United States","Aussie born and bred. Burner, traveller, couch surfer, art aficionado, music junkie, rooftop dweller, picnic lover.","","","True","1.0","1.0","True","True","Brooklyn","Private room","2","3.0","1.0","1.0","[""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Free street parking"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Stove"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Gym"", ""Coffee maker""]","37.0","5","50","5.0","5.0","50.0","50.0","5.0","50.0","True","0","0","0","0","9","0","0","4.88","4.88","5.0","4.75","5.0","4.88","False","1","0","1","0","0.33","5"
"The Brooklyn Tree House: Cedar","Our apt is located right in the heart of Bushwick. This beautiful artists' neighborhood is full of creation and life, including loads of incredible (and famous) graffiti art. We're seconds away from some of the best new restaurants, bars, and party venues in the NYC. We're less than 2 minutes walk from the L train , which means we're about 15 minutes from Union Square. Our massive rooftop has a 360 view of all of Bushwick and the entire Manhattan skyline.<br /><br /><b>The space</b><br />The bedroom is basically an apt within an apt, so you will enjoy as much or as little privacy as you want. There are full windows on both the lower and upper levels of the bedroom, and you can literally SEE THE EMPIRE STATE BUILDING FROM YOUR BED :-D The room comes with a personal air conditioner and heater. <br /><br />The communal areas are comfortable, clean, and attractive. We have original art from up-and-coming Brooklyn artists, and a little bit of our own as well.<br /><br /><b>Guest access</b><","Within 2 mins walking there are trendy bars/restaurants (Roberta's Pizza, Pine box, Syndicated, and Blanca) high-end vintage shops, multiple natural food and organic food stores, a chocolate crafting shop (Fine and Raw Chocolate), blocks and blocks of famous graffiti art, and much MUCH more.","Ramond","Gettysburg, Pennsylvania, United States","I am a recent graduate of Columbia University, and I work in veterans education policy advocacy. I spend my free time hanging out with my husband, Eric, and our precious dog Winston. ","","0.0","True","2.0","2.0","True","True","Brooklyn","Private room","2","1.0","1.0","1.0","[""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Dishes and silverware"", ""Host greets you"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Cable TV"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Smoke alarm"", ""Dishwasher"", ""Iron"", ""Oven"", ""Refrigerator"", ""Coffee maker""]","89.0","30","31","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","28","118","40","0","0","4.98","4.88","4.98","5.0","4.95","4.83","False","2","0","2","0","1.2","10"
"Dean Street, BROOKLYN!!","A spacious ONE BEDROOM in a 3 bedroom, 1 1/2 bathroom duplex in Ocean Hill, BK! Room comes fully furnished with a full bed, night stand, desk, TV and Apply TV!<br /><br />Currently sharing apartment with two females and a male.<br /><br />Finished backyard, bike room and laundry room for all tenants!<br /><br />Less than 5 minute walk to the L Atlantic stop and a 7 minute walk to Broadway Junction to catch the A, C, J, Z and L train.<br /><br /><b>The space</b><br />Like all New York apartment our apartment is cozy and furnished for optimum comfort and functionality!<br /><br /><b>Guest access</b><br />Guests are allowed to access the kitchen, fully done backyard, wifi lounge in basement, bathroom upstairs and half a bathroom downstairs!","The neighborhood is full of personality and culture! We have a deli/bodega at the end of each block, making grabbing a sausageeggandcheese, chopped cheese, or even arroz con pollo an easy task as early as 6:00 AM and late as midnight.","Kristina","Brooklyn, New York, United States","","","","True","2.0","2.0","True","True","Brooklyn","Private room","2","1.0","1.0","1.0","[""TV"", ""Free parking on premises"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Washer"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Dryer"", ""Air conditioning"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Keypad"", ""Dishwasher"", ""Iron"", ""Oven"", ""Refrigerator"", ""Cleaning before checkout"", ""Coffee maker""]","40.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","6","0","0","4.5","4.5","4.5","4.67","3.67","4.33","True","1","0","1","0","0.12","9"
"Spacious Studio Apartment in Downtown Manhattan","Brand new, spacious studio apartment with huge kitchen and updated bathroom.  Right in the heart of downtown Manhattan, walk-able distance to Brooklyn Bridge, World Trade, Eataly, and all major public transportation.","","Carleigh","New York, New York, United States","","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","1","1.0","","1.0","[""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Elevator"", ""Hair dryer"", ""Wifi"", ""Gym"", ""Dryer"", ""Smoke alarm""]","125.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","False","0","0","0","0","1","0","0","1.0","4.0","1.0","1.0","3.0","1.0","False","1","1","0","0","0.02","3"
"Incredible modern studio with all the amenities","Beautiful studio apartment in the heart of Downtown Brooklyn. 2 minutes to Jay St Metrotech for quick 2 stop access to Manhattan on multiple subway lines.<br /><br />The apartment is fully furnished with king size bed, high end couch, kitchen with all the amenities (no washing machine), 60"" TV with almost all the cable channels, large bathroom and everything you need to make your stay enjoyable.<br /><br />51st floor roof terrace with 270 degree views plus games room on 4th floor and gym access.","","Paul","New York, New York, United States","","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","2","1.0","","1.0","[""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Elevator"", ""Hair dryer"", ""Wifi"", ""Gym"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","90.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","7","0","0","4.71","4.71","4.86","4.57","5.0","4.57","True","1","1","0","0","0.22","6"
"Cozy modern large 1BR apartment in Sunnyside","Cozy and modern large 1 br apartment in the heart of Sunnyside. Hardwood floors, high ceilings and windows in every room. Full separate kitchen fully equipped with appliances, dishwasher, oven, microwave and dining table. Separate dining room and large living room with movie projector w/AppleTV and working desk area. Bathroom with bathtub jacuzzi and large bedroom with 3 windows, comfortable queen size bed, chair and desk. Situated in well-maintained elevator pre-war building with laundry room.<br /><br /><b>Guest access</b><br />The 7 train 46th Street / Bliss Stop is 1 block away. Also several buses that go to midtown and B23 to Williamsburg or Greenpoint in Brooklyn. <br />Finding a parking spot can be difficult.<br /><br /><b>Other things to note</b><br />Be aware this is our home, so there are personal items in it. You will find plenty of closet space.","Sunnyside is a vibrant neighborhood with plenty of wonderful restaurants, 24-hours grocery stores, CVS and many more. It is very a safe, quite and friendly neighborhood. The apartment is a block away from the beautiful Sunnyside Gardens.","Pilar","New York, New York, United States","Hi! I am a Spaniard living in New York City since 2010.  I work as a video editor and I love traveling, food, films, photography, bikes and meeting people from all over the world!","","","True","1.0","1.0","True","True","Queens","Entire home/apt","2","1.0","1.0","1.0","[""First aid kit"", ""Hangers"", ""Hot tub"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Private entrance"", ""Dishes and silverware"", ""Dryer"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Elevator""]","105.0","75","365","75.0","75.0","365.0","365.0","75.0","365.0","True","13","20","20","50","2","0","0","5.0","4.5","5.0","5.0","4.5","5.0","False","1","1","0","0","0.07","7"
"The Kipsey - A One Bedroom Apartment","Our home is a comfortable one bedroom in Kip's Bay. With TV, internet, washer and dryer in the basement, a comfortable sofa that folds out into a bed, and more. Perfect for a short visit or a long stay. Come and stay; you'll be glad you did!<br /><br /><b>The space</b><br />• TV<br />• Stainless Steel Appliances<br />• Rain Shower<br />• Fireplace (Non-functional)<br />• Laundry room in the basement<br /><br /><b>Guest access</b><br />Guests will have access to most areas of our home except our personal storage areas. Please understand that this is our primary residence, so some personal belongings will be present. We kindly ask that you refrain from going into those, locked or secured areas, and under or behind furniture and appliances.<br /><br /><b>Other things to note</b><br />The apartment is over 100 years old and has history and New York charm :)<br />The heat is building controlled and comes on automatically when the outside temperature drops below 55°F (the heater cannot be sw","Kips Bay is rich in red brick apartment complexes and corporate comforts like Starbucks. You’ll never stray far from familiarity in this manageable and convenient neighborhood. Kips Bay feels stunningly residential, even against the backdrop of New York City streets. Pet-friendly, people-friendly, and surprisingly wallet-friendly in an infamously expensive city.","Wendy","US","","","","True","1.0","1.0","True","True","Manhattan","Entire home/apt","4","1.0","1.0","2.0","[""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""TV"", ""Carbon monoxide alarm"", ""Washer"", ""Dedicated workspace"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","175.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","1","0","0","4.0","5.0","4.0","4.0","5.0","4.0","False","1","1","0","0","0.02","6"
"Trendy Williamsburg House with Private Studio","Williamsburg “Wes Anderson” style house! 4 stops on the L from Manhattan , artsy area in BK! You will have the large studio downstairs with private entrance, access to personal courtyard you are free to smoke, drink & hang out! , queen bed, kitchen, bathroom with large tub/shower, WiFi, extra blowup mattress if needed! My studio is very quiet and great for 2 people if needed!<br /><br /><b>The space</b><br />QUEEN BED<br /><br /><b>Guest access</b><br />access to full downstairs studio, upstairs kitchen, bathroom/shower, courtyard","Williamsburg is very trendy, artsy, ""Hipster"", street art, coffee filled, chase bank, deli, vegan, vegetarian, greenery.","Sarah","New York, New York, United States","Btwn NYC and LA I take very good care of my Body, Mind and Soul... For me that means being a vegan (not the kind that shove carrots down your throat), Participating in extreme sports such as skateboarding and surfing  ( I ride a sector 9 long board all over NYC ) , Preforming as a stand up comic ( no fear over here) , Producing/ Directing video and photo shoots for my favorite brands , Immersing myself into some kind of visceral art and anything to do with animals . I am a very energetic and outgoing creative with a passion for health and art! I can’t live without ice coffee , my iPhone, boxing hand wraps, the book Poking a Dead Frog ( all the best Comedy writers) , large water bottle and a leather jacket. My favorite travel spot would be Paris or Portugal .. actually both! , I’m a HUGE film buff my list would take up this entire box , top would be American Psycho, night before Xmas, Tommy boy, Ace venture, Mother, Black swan, Django, Jurassic Park, Shutter Island, Peter Pan.. so many more . Thanks for reading my bio!","0.0","0.0","True","1.0","1.0","True","True","Brooklyn","Private room","2","1.0","1.0","2.0","[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Free parking on premises"", ""Backyard"", ""Microwave"", ""Pocket wifi"", ""First aid kit"", ""Hangers"", ""Ethernet connection"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Dishes and silverware"", ""Private entrance"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Keypad"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker"", ""Patio or balcony""]","90.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","22","52","82","172","41","0","0","4.59","4.51","4.9","4.88","4.88","4.68","False","1","0","1","0","0.91","4"
"Clean, Comfortable, Perfect Medical student space","Hosted cozy, immaculately clean Brooklyn space close to all Transportation, Ideal space for long term stay,  business stay, tourists and Flight Attendants. <br />All you need is here, Iron and ironing Board,  kitchen w/dishes, microwave, kettle, coffee maker, Refrigerator, Clean Linen, & towels, hair blow dryer for use. Wifi, TV with Amazon Fire stick. A/C.  European Travel plug adapter if needed. Brookdale Hospital, 15 SUNY Downstate. 22 min form JFK airport, 25 from LGA.<br /><br /><b>The space</b><br />Beautiful, welcoming space 2 big beds in private Rooms, Sofa Bed in living room. We’re always available for any questions or concerns. Iron & ironing board, blow dryer, Kitchen has full dishes, refrigerator, Stove, Clean bathroom with full bath tub, clean towels.<br /><br /><b>Guest access</b><br />Eat in Kitchen w/ dishes,  microwave, coffee maker, Refrigerator. Iron & Ironing board. Living room, Clean Linen, & towels for use. Wifi, TV with Amazon Fire stick. A/C.  European Travel pl","This is a nice working class community with lots of families local shops schools churches. It had kind, friendly, ready to help neighbors predominantly ethnic.","Natalie","Brooklyn, New York, United States","Welcome-

My name is Natalie Stewart, I have been blessed with 3 beautiful, amazing children. My daughter is a cellist and my son a black belt.  The youngest is 6 and looks up to his teenage siblings.  Love all kinds of music, working out, ""in my head"" and desire to learn tennis.  Married to a quirky, funny, amazing guy Jasen who adores his kids and is a big kid too. We enjoy vacations with our kids and attending all their sporting events. ","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","5","1.0","2.0","4.0","[""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dishes and silverware"", ""Private entrance"", ""Host greets you"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Babysitter recommendations"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Stove"", ""Children\u2019s books and toys"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Refrigerator"", ""Coffee maker""]","90.0","30","60","30.0","30.0","60.0","60.0","30.0","60.0","True","0","0","0","0","35","0","0","4.94","4.97","5.0","5.0","4.8","5.0","False","1","1","0","0","0.86","5"
"Cool & Cosy apt in best part of Williamsburg!","Our humble little abode is perfect for a little escape, in ideal location in Williamsburg. Its a comfortable setting with lots of interior plants, books, treasures and get incredible light through the sky lights scattered through the rooms all day!<br /><br /><b>The space</b><br />on the 2nd story of a 3 apartment building. Shared access via the main door leads into a small staircase  to our place. Open plan amazing kitchen ( we love to cook & the kitchen is setup perfect for this) a few steps up to the living room that runs into the main bedroom.<br /><br /><b>Guest access</b><br />everything can be accessed including the washer/ dryer. the only thing off limits is our personal wardrobe room, which will be closed during your stay....other than that its yours!","On the same block as some of the best restaurants, bars and shopping in the area.","Robbie & Apples","Los Angeles, California, United States",":)","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","4","1.0","2.0","3.0","[""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Washer"", ""Dedicated workspace"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","200.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","2","0","0","5.0","4.0","4.5","5.0","5.0","5.0","True","1","1","0","0","0.06","7"
"Greenpoint Gem With Lovely Patio and Backyard!","This cozy yet expansive one bedroom on a quiet street is a beautiful space to enjoy in trendy Greenpoint neighborhood. The apt. has a bedroom, living room that opens into a backyard with a patio, eat-in and fully equipped kitchen, and bathroom with a full bathtub. The sofa in the living room folds out to a full-size bed, and bedroom has a comfy memory mattress. Apartment is conveniently waling distance to the L, G, 7, E/M subway lines, and near many great shops and restaurants.<br /><br /><b>The space</b><br />I have a beautiful backyard with a grill and fire pit! Even when it's too cold to sit outdoors, it's wonderful to sit on the couch and gaze outward at the evergreens, birch trees and eight different kinds of birds plus one crazy squirrel :) <br />Apartment is on the main floor of a superbly managed building.<br /><br /><b>Guest access</b><br />All parts of this home are accessible, including backyard and patio :)<br /><br /><b>Other things to note</b><br />No pets allowed","Located in the northernmost point in Brooklyn, Greeenpoint offers old-school community vibes as well as burgeoning creative scene. There are endless bars, restaurants, cafes, bookstores, bakeries, etc! <br /><br />Places I like nearby: <br />Coffee: Early, Sweetleaf and Champion are all great Bakeri for coffee and breakfast <br />Bars: Troost is my favorite and just a few blocks South to Green St/Manhattan Ave Alameda for a bit more of a ‘scene’ on Green and Franklin Tørst is a great all-beer bar Enid’s for late-night dancing Pencil Factory for outdoor seating Sprizenhaus33 – German beer hall, can hang there all day <br />Dining: $ Calexico - Mexican M Greenpoint – Chinese Jungle Café- Vegan Screamer’s Pizza – Vegan Peter Pan Donuts – Liz Lemon’s favorite spot ☺ $$ Lobster Joint (a stone’s throw away on Manhattan Ave and Eagle) Paulie Gee’s – BEST pizza, but expect a crazy long wait. Go early. Le Fanfare – pasta and live music Le Gamin - French $$$ Glasserie (best restaurant in Greenpo","Kristin","Brooklyn, New York, United States","Hi! My name is Kristin and I am a nanny and preschool teacher :)
I also do crystal work and herbal remedies for people on the side. I love living in Greenpoint Brooklyn and hosting my guests from all over the world!","","","True","2.0","2.0","True","True","Brooklyn","Entire home/apt","2","1.0","1.0","1.0","[""Extra pillows and blankets"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Backyard"", ""Microwave"", ""First aid kit"", ""Single level home"", ""Hangers"", ""Breakfast"", ""Lockbox"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dishes and silverware"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Smoke alarm"", ""Iron"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker"", ""Patio or balcony""]","55.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","4","0","0","5.0","5.0","4.75","5.0","5.0","5.0","False","2","2","0","0","0.09","4"
"Unique East Village Duplex in NYC","My apartment is a really cute duplex on a quiet, tree-lined street in the East Village. Upstairs, the living room has high ceilings, exposed brick, a ceiling-mounted projector (w Netflix!), and a full kitchen with a dishwasher. Down the spiral staircase, the bedroom has a queen bed and plenty of drawer space. Full bathrooms on both levels are stocked with everything you need. <br /><br />You’ll be next to Tompkins Square Park and all the action of the East Village, and close to the 6,L,N,R,W & F subways.","","Matt","New York, New York, United States","","","","True","1.0","1.0","True","True","Manhattan","Private room","2","2.0","1.0","1.0","[""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""TV"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Private entrance"", ""Heating"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","165.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","5","0","0","5.0","5.0","5.0","5.0","5.0","5.0","True","1","0","1","0","0.1","5"
